id	x	y	group
_h6_1302	29006.2	26395.69	189638
_h6_1304	26327.11	25209.38	100564
_h6_1305	16464.7	12871.58	268482
_h6_1306	25798.89	21590.56	100564
_h6_1313	19797.32	26581.72	243592
_h6_1310	26180.81	24207.62	100564
_h6_1309	22743.51	22408.27	187
_h6_1312	25605.06	25219.71	128570
_h6_1311	17081.14	24562.77	71609
_h6_1320	32622.68	26483.34	189638
_h6_1326	26374.49	25257.45	100564
_h6_1324	28089.63	26392.78	189638
_h6_1325	32468.13	25296.47	189638
_h6_1328	19198.73	21643.14	107869
_h6_1329	19962.56	23206.94	2873
_h6_1334	21996.48	21765.66	187
_h6_1330	26979.77	26158.74	128570
_h6_1333	28766.25	26424.94	189638
_h6_1332	21467.02	17883.62	298766
_h6_1335	25668.95	25286.27	128570
_h6_1340	19810.84	19470.69	17609
_h6_1341	30345.66	25894.93	189638
_h6_3406	9108.1	24895.72	163408
_h6_1343	22967.88	20900.09	187
_h6_1345	38230.27	29033.56	196739
_h6_1346	29122.46	26373.75	189638
_h6_1344	19155.68	20603.48	107869
_h6_1347	27386.94	23208.61	100564
_h6_1348	22610.54	21491.91	187
_h6_1349	17275.77	24576.16	71609
_h6_1353	26282.65	25067.02	100564
_h6_1352	19174.28	21654.24	107869
_h6_1357	22917.06	21450.64	187
_h6_1356	19732.47	19623.99	17609
_h6_1358	20165.86	19287.85	17609
_h6_1359	26847.62	23222.16	100564
_h6_1354	33131.83	26604.87	196739
_h6_1362	28961.64	26402.5	189638
_h6_1364	16723.14	20787.26	66505
_h6_1365	25224.74	20481.98	100564
_h6_1363	26169.23	24102.04	100564
_h6_1366	26283.63	25016.82	100564
_h6_1369	18010.8	24559.97	71609
_h6_1371	33190.88	26615.97	196739
_h6_1373	13971.14	25396.57	59450
_h6_1372	19149.18	23421.96	107869
_h6_3363	32479.56	25960.86	189638
_h6_1378	19183.26	21648.51	107869
_h6_1375	22848.22	21588.8	187
_h6_1374	22321.82	19010.49	122
_h6_1380	30329.71	25903.16	189638
_h6_1386	24897.97	19916.86	122
_h6_1382	14167.19	25004.79	59450
_h6_1384	27769.57	23065.51	100564
_h6_1383	25834.46	25460.07	128570
_h6_1395	19492.68	21661.3	107869
_h6_1400	20168.54	19282.33	17609
_h6_1399	26198.52	24201.0	100564
_h6_1406	16875.37	24564.92	71609
_h6_1405	30722.87	25860.1	189638
_h6_1404	22508.74	19177.58	122
_h6_1410	33075.9	26593.41	196739
_h6_1411	22961.12	21959.77	187
_h6_1412	21564.88	23079.6	187
_h6_1407	19853.09	19516.89	17609
_h6_1409	28846.72	21315.15	263726
_h6_1408	22838.71	22738.58	187
_h6_1419	21995.72	21742.38	187
_h6_1420	30385.6	25887.74	189638
_h6_1426	19134.97	23457.65	107869
_h6_1421	18742.73	21654.09	107869
_h6_1423	18130.81	24511.9	71609
_h6_1422	26294.73	24678.45	100564
_h6_1424	25816.5	21736.95	100564
_h6_1429	26645.23	27622.96	128570
_h6_1428	33161.63	26607.35	196739
_h6_1434	19253.44	21669.62	107869
_h6_1430	14073.11	25057.27	59450
_h6_1433	42483.66	30511.03	276789
_h6_1437	19716.53	19644.42	17609
_h6_1435	28812.58	26417.32	189638
_h6_1438	25672.49	21158.91	100564
_h6_1443	22571.46	18938.47	122
_h6_1442	19251.58	21675.85	107869
_h6_1449	25553.5	20944.6	100564
_h6_1447	29712.44	26178.38	189638
_h6_1451	33429.62	26655.57	196739
_h6_1458	20128.37	19307.14	17609
_h6_1459	15153.82	13847.14	246266
_h6_1454	19901.62	23221.07	2873
_h6_2516	9651.37	26146.24	163408
_h6_1456	27137.07	28355.98	128570
_h6_1457	22680.93	17616.67	122
_h6_1452	29440.56	26284.78	189638
_h6_1464	25755.31	21371.64	100564
_h6_1470	9909.82	24773.57	163408
_h6_1471	21997.0	21759.71	187
_h6_1465	19134.36	22193.31	107869
_h6_1469	26637.85	27629.69	128570
_h6_1472	21948.85	19736.37	122
_h6_1483	18737.04	21652.11	107869
_h6_1481	26590.72	25992.89	128570
_h6_1480	19193.06	23556.19	107869
_h6_1486	30866.49	25879.17	189638
_h6_1489	19128.63	23484.53	107869
_h6_1492	29312.72	17906.04	202830
_h6_1494	19122.22	20714.36	107869
_h6_1500	21998.68	21739.43	187
_h6_1504	30247.55	25923.41	189638
_h6_1502	18738.18	21649.01	107869
_h6_1506	18327.64	24442.61	71609
_h6_1510	25478.17	25092.19	128570
_h6_1509	33100.19	26595.02	196739
_h6_1513	26106.24	23083.95	100564
_h6_3409	15212.08	13926.12	246266
_h6_1517	13091.8	25157.27	59450
_h6_1516	42687.54	30441.42	276789
_h6_1520	27796.53	26341.61	189638
_h6_1512	31808.73	26187.05	189638
_h6_1524	28990.27	22783.16	100564
_h6_1525	19090.03	20871.61	107869
_h6_1521	18732.52	21647.05	107869
_h6_1522	13976.76	12394.71	246266
_h6_1523	26279.02	25661.08	128570
_h6_1526	14183.55	25365.33	59450
_h6_1527	17913.76	21266.53	66505
_h6_1528	19091.85	20879.78	107869
_h6_1535	29836.15	26115.45	189638
_h6_1534	18856.82	17028.28	17609
_h6_1542	22609.12	23359.8	187
_h6_1540	33878.92	26706.35	196739
_h6_1537	18708.48	21636.87	107869
_h6_1546	26015.86	27088.36	128570
_h6_1544	30938.71	25890.27	189638
_h6_1548	29563.68	20153.91	263726
_h6_1551	30534.46	25861.81	189638
_h6_1550	24391.61	19119.42	122
_h6_1561	26322.63	27465.3	128570
_h6_1562	18803.78	17012.56	17609
_h6_1560	21560.67	22184.59	187
_h6_1558	33904.23	26705.06	196739
_h6_1557	19223.29	23341.58	107869
_h6_1563	31966.09	26260.15	189638
_h6_1564	24634.02	19415.48	122
_h6_1565	15846.88	13553.31	268482
_h6_1566	26132.39	23181.32	100564
_h6_1568	19013.75	21678.32	107869
_h6_1569	14234.02	25362.68	59450
_h6_1572	22895.38	18664.24	122
_h6_1578	19095.78	21774.01	107869
_h6_1573	19136.44	23475.78	107869
_h6_1576	29063.92	22795.37	100564
_h6_1582	30781.36	25869.02	189638
_h6_1581	13523.39	25315.04	59450
_h6_1584	24570.94	19317.06	122
_h6_1579	33632.12	26682.09	196739
_h6_1585	19130.25	20696.4	107869
_h6_1589	32282.81	26547.73	189638
_h6_1591	37756.51	28395.16	196739
_h6_1590	34224.52	26724.61	196739
_h6_1595	21135.26	23003.04	187
_h6_1596	23163.51	21905.92	187
_h6_1599	23017.25	20895.12	187
_h6_1601	34025.72	26715.61	196739
_h6_1603	32525.4	26451.69	189638
_h6_1607	11947.66	11213.64	246266
_h6_1606	24882.76	19892.46	122
_h6_1615	14166.85	25370.07	59450
_h6_1612	31717.52	26152.34	189638
_h6_1613	19093.51	20890.14	107869
_h6_1620	24179.56	18942.77	122
_h6_1618	34450.54	26723.4	196739
_h6_1623	36912.13	27442.53	196739
_h6_1622	23130.98	21738.46	187
_h6_1627	19195.45	22821.98	107869
_h6_1625	26340.6	25523.53	128570
_h6_1638	36716.72	27230.33	196739
_h6_1639	28181.48	22832.26	100564
_h6_1630	19819.74	17697.53	17609
_h6_1633	22616.87	22157.3	187
_h6_1635	13836.84	12174.77	246266
_h6_1636	33280.98	26632.17	196739
_h6_1645	33810.47	26694.24	196739
_h6_1644	15176.31	13884.51	246266
_h6_1647	30604.37	25860.93	189638
_h6_1641	18463.4	21473.64	107869
_h6_1649	28909.51	20442.56	263726
_h6_1652	27136.84	28349.87	128570
_h6_1654	38881.22	29239.24	276789
_h6_1653	30477.26	25868.15	189638
_h6_1666	23172.49	22070.24	187
_h6_1663	19739.82	18926.62	17609
_h6_3189	15722.36	14112.33	246266
_h6_1661	18054.84	24605.12	71609
_h6_1674	19157.08	23541.25	107869
_h6_1671	23400.61	18701.41	122
_h6_1672	15229.61	13954.81	246266
_h6_1673	26132.29	23507.23	100564
_h6_1667	34378.75	26726.44	196739
_h6_1668	32387.98	26220.09	189638
_h6_1681	12746.79	11443.87	246266
_h6_1682	13854.06	25368.32	59450
_h6_1675	18505.85	21503.44	107869
_h6_1676	23374.71	22213.03	187
_h6_1677	19140.32	23443.03	107869
_h6_1678	18962.47	23395.97	107869
_h6_1684	22885.71	23434.29	187
_h6_1686	32391.8	26214.42	189638
_h6_1689	19602.65	17515.64	17609
_h6_1693	19908.37	17750.0	17609
_h6_1687	25925.81	22744.96	100564
_h6_1694	19170.17	22747.8	107869
_h6_1692	21108.52	23011.59	187
_h6_1698	19080.86	21044.79	107869
_h6_1699	35498.01	26705.69	196739
_h6_1700	31901.75	26233.26	189638
_h6_1697	13589.64	11908.49	246266
_h6_3652	14791.14	13392.34	246266
_h6_1708	18435.76	21454.53	107869
_h6_1709	21584.75	18375.27	122
_h6_1704	25959.98	22800.47	100564
_h6_1705	23025.86	18666.64	122
_h6_1706	30332.29	25895.49	189638
_h6_1707	32005.66	26272.04	189638
_h6_1711	11848.24	11194.77	246266
_h6_1710	26411.04	25834.46	128570
_h6_1713	25327.48	17347.47	256438
_h6_1712	24374.57	19098.87	122
_h6_1717	13806.27	25364.23	59450
_h6_1716	19061.33	21462.67	107869
_h6_1714	26381.79	25436.99	128570
_h6_1719	35453.15	26704.03	196739
_h6_1724	36123.75	17621.62	138195
_h6_1723	26717.49	26104.38	128570
_h6_1720	31792.42	26183.78	189638
_h6_1728	23952.27	18808.84	122
_h6_1731	15467.78	13951.16	246266
_h6_1733	34146.87	26718.86	196739
_h6_1734	32150.28	26330.5	189638
_h6_1737	23988.81	18824.65	122
_h6_1739	26271.93	20827.79	149492
_h6_1738	18038.33	26357.19	243592
_h6_1740	26732.84	26198.94	128570
_h6_1741	24222.83	18972.92	122
_h6_1744	23127.98	21737.07	187
_h6_1745	38488.89	29029.95	196739
_h6_3686	14710.97	13280.43	246266
_h6_1751	23165.18	21911.16	187
_h6_1750	19082.69	21783.01	107869
_h6_1757	13818.5	25368.69	59450
_h6_1755	31511.88	26067.71	189638
_h6_1754	26196.17	24204.58	100564
_h6_1768	19137.71	23450.16	107869
_h6_1769	28216.06	22826.28	100564
_h6_1762	19133.21	23494.58	107869
_h6_1763	31935.24	26243.74	189638
_h6_1766	25384.34	17258.91	256438
_h6_1771	26150.23	23305.08	100564
_h6_1779	35823.5	26748.27	196739
_h6_1778	19778.4	18158.24	17609
_h6_1775	19070.18	21008.88	107869
_h6_1777	31535.25	26073.61	189638
_h6_1784	20877.75	18623.13	122
_h6_1785	19912.12	20909.82	17609
_h6_1786	37507.94	28137.69	196739
_h6_1788	32964.64	26570.66	196739
_h6_1789	27113.43	23216.98	100564
_h6_1800	19220.44	23475.25	107869
_h6_1796	35353.58	26703.97	196739
_h6_1795	32166.44	26333.06	189638
_h6_1799	19713.95	23435.66	2873
_h6_1802	23397.18	21281.28	187
_h6_2403	36109.35	26832.01	196739
_h6_1808	27102.68	26201.78	128570
_h6_1815	35485.74	26701.91	196739
_h6_1810	19210.3	23185.3	107869
_h6_1812	32417.72	26415.18	189638
_h6_1821	19134.51	23468.48	107869
_h6_1825	27299.63	23211.04	100564
_h6_1832	11310.46	12533.11	246266
_h6_1833	26346.05	21181.89	149492
_h6_1830	12944.84	11488.32	246266
_h6_1827	25811.37	21962.16	100564
_h6_1826	19199.69	22865.59	107869
_h6_1828	16746.39	15351.58	17609
_h6_1836	21157.63	22998.7	187
_h6_1834	18062.6	21298.5	107869
_h6_1835	32102.81	26305.53	189638
_h6_1843	26427.69	25859.76	128570
_h6_1848	14831.32	13462.16	246266
_h6_1852	23021.2	18646.84	122
_h6_1853	19088.44	23553.1	107869
_h6_1854	33589.83	26676.75	196739
_h6_1861	25812.76	22461.04	100564
_h6_1863	32984.29	26570.01	196739
_h6_1857	15225.62	14189.63	246266
_h6_1865	19131.64	23466.74	107869
_h6_1864	11428.97	12348.27	246266
_h6_1869	28656.45	21470.27	263726
_h6_1868	36846.45	27363.07	196739
_h6_1867	33694.29	26689.94	196739
_h6_1872	19201.96	22031.8	107869
_h6_1882	18800.25	17008.07	17609
_h6_1881	22506.69	22479.74	187
_h6_1880	33517.56	26667.61	196739
_h6_1879	10326.59	24886.52	163408
_h6_1876	18874.28	24101.74	107869
_h6_1877	19111.64	21913.5	107869
_h6_1891	19300.64	20264.52	17609
_h6_1894	20285.71	21611.9	107869
_h6_1892	36027.14	26804.97	196739
_h6_3209	16965.65	15665.82	17609
_h6_1897	23168.82	21649.26	187
_h6_1898	11156.81	12857.59	246266
_h6_1899	32516.19	26452.43	189638
_h6_1904	29329.82	20310.9	263726
_h6_1902	34344.91	20459.69	315574
_h6_1903	25701.76	21224.7	100564
_h6_1901	19223.22	23143.14	107869
_h6_1906	17728.76	21204.24	66505
_h6_1910	11196.9	12747.56	246266
_h6_1913	18936.43	24040.45	107869
_h6_1909	36225.87	26886.6	196739
_h6_1920	26318.76	20995.96	149492
_h6_1916	10882.02	13064.5	246266
_h6_1921	10685.92	24928.97	163408
_h6_1930	15133.27	14373.23	246266
_h6_1926	25785.52	26938.3	128570
_h6_1927	35981.42	26789.85	196739
_h6_1928	32734.2	26513.74	189638
_h6_1933	26259.21	25199.33	100564
_h6_1932	19253.67	20360.81	17609
_h6_1941	37212.27	27795.83	196739
_h6_1942	22926.92	20914.1	187
_h6_1946	26488.9	27107.74	128570
_h6_1951	23728.45	18440.93	122
_h6_1947	19091.14	23835.0	107869
_h6_1948	15871.24	24715.97	71609
_h6_1949	17677.89	21190.38	66505
_h6_1954	23147.04	18635.06	122
_h6_1950	17049.53	15789.56	17609
_h6_1953	34918.42	26716.87	196739
_h6_1952	20183.93	21572.33	107869
_h6_1955	10404.46	24897.36	163408
_h6_1957	20936.07	18987.07	122
_h6_1960	19374.04	20123.45	17609
_h6_1958	19678.49	19706.44	17609
_h6_1961	37564.09	28199.08	196739
_h6_1962	19285.16	26222.83	243592
_h6_1966	33615.98	26676.72	196739
_h6_1967	19161.61	22473.39	107869
_h6_1969	36546.59	27084.18	196739
_h6_1973	32122.12	26323.43	189638
_h6_1972	17559.33	21151.47	66505
_h6_1971	23455.05	18647.67	122
_h6_1977	18989.1	23978.49	107869
_h6_1976	22211.17	18860.34	122
_h6_1975	21698.33	19524.02	122
_h6_1979	36295.78	26918.17	196739
_h6_1978	32424.13	26420.69	189638
_h6_1982	34180.92	26723.23	196739
_h6_1988	26221.27	27230.13	128570
_h6_1986	22911.86	21944.13	187
_h6_1985	25395.92	20713.99	100564
_h6_1991	21779.19	20719.45	50084
_h6_1992	11106.02	10983.14	276249
_h6_2002	17374.71	21390.61	66505
_h6_1998	36380.74	26056.92	253075
_h6_2001	34459.6	26726.74	196739
_h6_1999	10290.98	24881.56	163408
_h6_2006	20214.27	21196.26	17609
_h6_2007	22118.16	32346.57	168722
_h6_2004	37341.61	27950.82	196739
_h6_2005	22445.16	22944.63	187
_h6_2008	34891.17	20225.56	315574
_h6_2011	21092.97	23003.73	187
_h6_2014	16183.12	14820.11	17609
_h6_2016	11144.33	12843.1	246266
_h6_2020	22413.59	18653.67	122
_h6_2024	16589.43	15155.53	17609
_h6_2025	19236.25	23340.12	107869
_h6_2026	37611.45	28249.62	196739
_h6_2022	26289.96	27489.41	128570
_h6_2023	34520.75	26726.74	196739
_h6_2028	24754.45	19616.23	122
_h6_2029	26252.11	24440.48	100564
_h6_2027	20980.65	18978.97	122
_h6_2034	22633.2	23366.28	187
_h6_2032	28390.37	22018.39	263726
_h6_2038	24981.1	20082.92	122
_h6_2037	20450.11	21317.96	17609
_h6_2043	16463.46	24569.77	71609
_h6_2040	22823.1	23417.43	187
_h6_2046	33474.45	26661.94	196739
_h6_2044	20294.93	21248.75	17609
_h6_2048	34848.45	26718.94	196739
_h6_2051	21178.09	18971.28	122
_h6_2053	37540.67	28169.24	196739
_h6_2055	12664.3	11421.61	246266
_h6_2054	26308.6	27298.72	128570
_h6_2057	21321.36	18940.13	122
_h6_2060	19258.34	20358.3	17609
_h6_2062	18673.82	24257.74	71609
_h6_2063	22808.3	20984.57	187
_h6_2064	19073.12	21398.77	107869
_h6_2070	37219.05	27809.08	196739
_h6_2065	34994.97	26711.3	196739
_h6_2066	9846.49	25057.08	163408
_h6_2068	17254.59	16077.36	17609
_h6_2073	17198.29	15998.8	17609
_h6_2072	26361.36	27340.3	128570
_h6_2071	11663.65	11174.74	246266
_h6_2074	24105.14	31172.7	269979
_h6_2079	24828.99	31936.8	305502
_h6_2078	19121.15	20796.98	107869
_h6_2075	25957.53	35524.92	267974
_h6_2083	21391.54	18940.04	122
_h6_2089	33482.5	26659.75	196739
_h6_2086	21621.99	18930.77	122
_h6_2100	21779.55	20724.94	50084
_h6_2099	35182.85	26709.03	196739
_h6_2098	18476.99	24378.25	71609
_h6_2095	20333.32	19209.56	17609
_h6_2097	22929.33	21949.68	187
_h6_2096	22784.12	23406.93	187
_h6_2103	26256.24	27413.11	128570
_h6_2101	21722.04	18925.22	122
_h6_2105	20169.48	21581.69	107869
_h6_2107	17387.49	24602.1	71609
_h6_2110	37382.47	27997.83	196739
_h6_2111	17360.87	21044.73	66505
_h6_2113	26941.62	28131.36	128570
_h6_2114	19275.57	20318.33	17609
_h6_2116	22126.71	32310.4	168722
_h6_2115	23068.18	21249.59	187
_h6_2998	39742.45	29501.35	276789
_h6_2119	20828.93	21377.19	17609
_h6_2117	35557.22	26706.01	196739
_h6_2121	34963.68	18652.82	179190
_h6_2120	20096.67	19327.49	17609
_h6_2126	26282.91	27379.5	128570
_h6_2130	35253.18	26703.65	196739
_h6_2138	23374.93	21595.27	187
_h6_2136	10146.7	24862.67	163408
_h6_2137	33822.75	26698.53	196739
_h6_2143	16940.99	20849.65	66505
_h6_2141	13680.92	11993.95	246266
_h6_2140	14823.04	25201.69	59450
_h6_2145	21722.36	18928.52	122
_h6_2149	35808.99	26741.77	196739
_h6_2154	32359.36	26405.47	189638
_h6_2155	17551.81	24592.08	71609
_h6_2156	21743.27	18945.22	122
_h6_2152	37429.5	28045.32	196739
_h6_2153	20825.2	19011.39	122
_h6_2158	35748.12	26732.82	196739
_h6_2161	22927.37	20949.36	187
_h6_2164	16881.61	20832.55	66505
_h6_2163	17788.78	24583.17	71609
_h6_2162	33721.44	26685.89	196739
_h6_2169	14750.62	11996.47	282789
_h6_2168	35851.99	26751.37	196739
_h6_2167	28538.42	26434.06	189638
_h6_2172	22389.48	18818.62	122
_h6_2170	23755.7	18426.78	122
_h6_2176	35853.65	26748.36	196739
_h6_2177	9993.11	24734.47	163408
_h6_2175	27868.41	26354.15	189638
_h6_2186	34587.69	26722.58	196739
_h6_2183	21407.63	18859.55	122
_h6_2182	24623.14	19392.04	122
_h6_2190	16910.33	20844.25	66505
_h6_2191	24724.71	19560.05	122
_h6_2189	17133.34	15901.8	17609
_h6_3477	15214.97	13924.47	246266
_h6_2197	35926.59	26773.48	196739
_h6_2198	26454.28	27412.62	128570
_h6_2204	19714.11	20404.15	17609
_h6_2206	34310.88	26726.03	196739
_h6_2208	26183.55	23384.03	100564
_h6_2209	17504.42	24590.87	71609
_h6_2210	23160.01	21894.96	187
_h6_2213	21551.99	18933.59	122
_h6_2214	12012.34	11263.74	246266
_h6_2216	10112.97	24854.87	163408
_h6_2215	16643.54	20764.92	66505
_h6_2219	35766.88	26732.95	196739
_h6_2225	26709.65	27733.87	128570
_h6_2222	29659.43	26200.82	189638
_h6_2223	26306.53	25173.75	100564
_h6_2226	20690.67	19065.92	122
_h6_2229	15173.83	13871.21	246266
_h6_2238	35717.62	26724.53	196739
_h6_2231	17806.46	24849.88	71609
_h6_2235	32116.5	26321.31	189638
_h6_2240	21463.85	18853.3	122
_h6_2241	26095.74	23164.26	100564
_h6_2242	37719.33	28357.58	196739
_h6_2248	21751.02	19931.7	122
_h6_2249	19283.06	23342.15	107869
_h6_2245	35993.21	26789.98	196739
_h6_2246	17182.29	24568.14	71609
_h6_2255	26659.63	27661.29	128570
_h6_2254	36493.34	27044.52	196739
_h6_2259	20795.29	18563.07	122
_h6_2258	21732.71	20072.04	122
_h6_2257	37863.99	28499.97	196739
_h6_2262	22013.3	18918.57	122
_h6_2263	22932.95	20412.27	122
_h6_2261	35806.34	26737.84	196739
_h6_2270	16915.68	24548.88	71609
_h6_2268	20133.1	19300.24	17609
_h6_2275	16250.54	20640.34	66505
_h6_2274	16872.36	24547.99	71609
_h6_2273	9949.11	24726.83	163408
_h6_2276	20172.49	21165.17	17609
_h6_2279	22800.89	19500.59	122
_h6_2283	26737.47	27774.24	128570
_h6_3493	17987.25	10665.32	317816
_h6_2296	38528.07	29060.04	196739
_h6_2294	16521.36	20730.23	66505
_h6_2301	29115.27	18607.05	202830
_h6_2312	11267.68	12613.87	246266
_h6_2310	36621.51	27143.95	196739
_h6_2314	19228.93	17196.61	17609
_h6_2313	23041.92	19970.11	122
_h6_2320	22213.95	22568.93	187
_h6_2324	26898.99	28004.62	128570
_h6_2323	19707.51	19657.97	17609
_h6_2325	22388.61	19374.67	122
_h6_2318	36453.05	27012.73	196739
_h6_2319	16005.07	20571.9	66505
_h6_2330	19728.86	19019.09	17609
_h6_2334	23941.92	18800.22	122
_h6_2335	38730.49	29173.86	276789
_h6_2338	10671.11	10782.16	276249
_h6_2340	36033.58	26803.68	196739
_h6_2348	22845.93	24947.84	297988
_h6_2345	20064.72	19344.28	17609
_h6_2347	19215.12	23024.31	107869
_h6_2346	13697.73	25337.43	59450
_h6_2349	17900.71	25267.42	71609
_h6_2352	26922.72	28045.77	128570
_h6_2353	20776.59	19023.8	122
_h6_2364	22949.33	20510.19	122
_h6_2363	15989.65	24661.72	71609
_h6_2361	14515.53	13059.77	246266
_h6_2360	25015.96	23032.75	264362
_h6_2370	14546.53	25949.09	203465
_h6_2371	29775.28	26148.27	189638
_h6_2369	20734.8	19034.98	122
_h6_2368	22483.19	22960.38	187
_h6_2367	29074.03	18516.54	202830
_h6_2378	12773.08	11465.6	246266
_h6_2374	31809.66	26194.6	189638
_h6_2376	24342.03	19184.57	122
_h6_2377	16691.98	15277.58	17609
_h6_2372	36646.75	27161.41	196739
_h6_2379	22955.18	19678.66	122
_h6_2390	15770.14	24733.85	71609
_h6_2391	29171.3	26362.75	189638
_h6_2381	38786.83	29200.15	276789
_h6_2383	20655.9	18490.94	122
_h6_2382	23384.09	18658.73	122
_h6_2385	16666.11	15243.57	17609
_h6_2387	19128.93	23664.24	107869
_h6_2389	14474.83	25746.58	203465
_h6_2398	26918.08	28146.44	128570
_h6_2399	16054.79	20583.32	66505
_h6_2397	13002.92	11522.87	246266
_h6_2395	24314.91	19050.84	122
_h6_2402	40084.83	29684.5	276789
_h6_2406	14553.32	13091.17	246266
_h6_2404	16145.24	14790.79	17609
_h6_2405	16150.3	24620.67	71609
_h6_2426	15953.8	20565.44	66505
_h6_2423	19834.19	23229.97	2873
_h6_2424	22200.93	22545.19	187
_h6_2421	38970.89	29270.8	276789
_h6_2419	19741.67	19450.27	17609
_h6_2415	9685.36	26138.67	163408
_h6_2417	32110.88	26319.2	189638
_h6_2429	22970.43	20178.16	122
_h6_2433	36067.76	26819.38	196739
_h6_2436	19915.98	21976.51	107869
_h6_2434	15728.92	24749.34	71609
_h6_2438	25019.81	23038.41	264362
_h6_2442	22438.08	18937.47	122
_h6_2440	38568.87	29085.9	196739
_h6_2443	22904.59	19612.28	122
_h6_2446	27241.19	28505.06	128570
_h6_2447	27704.95	26325.64	189638
_h6_2453	15680.68	20514.92	66505
_h6_2450	22045.15	33725.62	229603
_h6_2455	37451.85	28075.16	196739
_h6_2457	24100.36	18889.5	122
_h6_2465	40191.85	29760.5	276789
_h6_2466	14357.32	24842.52	59450
_h6_2460	19781.01	18549.95	17609
_h6_2461	22476.97	22956.48	187
_h6_2469	19659.36	19714.98	17609
_h6_2472	29415.12	22736.3	100564
_h6_2477	23022.23	20068.31	122
_h6_2476	13275.99	25802.17	305520
_h6_2473	38409.49	29175.61	196739
_h6_2480	19663.35	19634.36	17609
_h6_2481	12933.68	11472.9	246266
_h6_2486	21697.74	27271.05	6805
_h6_2487	19749.4	18901.89	17609
_h6_2491	19763.22	18785.3	17609
_h6_2490	19701.92	19320.16	17609
_h6_2494	15183.7	25019.48	59450
_h6_2504	31859.2	15223.41	305565
_h6_2498	37171.22	27741.6	196739
_h6_2505	27328.13	28623.8	128570
_h6_2506	19748.21	18855.89	17609
_h6_2503	18098.16	26469.64	243592
_h6_3324	25637.32	16845.56	256438
_h6_2511	40121.54	29708.9	276789
_h6_2512	36148.62	26851.52	196739
_h6_2517	19721.57	19075.36	17609
_h6_2522	11392.86	12512.02	246266
_h6_2525	19726.11	19091.12	17609
_h6_2524	9843.93	26090.04	163408
_h6_2527	21888.65	22857.89	187
_h6_2526	11835.67	11214.78	246266
_h6_2530	23369.39	18637.93	122
_h6_2531	19814.71	20741.9	17609
_h6_2528	15347.0	24929.57	59450
_h6_2529	27377.87	28700.78	128570
_h6_2533	40272.97	29825.18	276789
_h6_2534	36758.22	27271.94	196739
_h6_2540	13788.96	12142.04	246266
_h6_2538	22357.71	22471.05	187
_h6_2539	18037.08	26376.66	243592
_h6_2543	7410.35	14835.91	217097
_h6_2547	23263.54	18632.65	122
_h6_2546	29266.2	17997.69	202830
_h6_2545	16726.88	12603.34	268482
_h6_2548	37134.02	27707.4	196739
_h6_2552	19699.77	19238.04	17609
_h6_2553	40069.64	29671.3	276789
_h6_2554	27418.36	28758.76	128570
_h6_2557	22453.98	18464.96	122
_h6_2558	12303.24	24849.5	59450
_h6_2563	19695.82	19267.47	17609
_h6_2564	9687.36	26141.6	163408
_h6_2573	19774.8	18635.53	17609
_h6_2572	14469.93	24771.99	59450
_h6_2571	19228.67	21711.73	107869
_h6_2569	17388.29	21402.72	66505
_h6_2568	22644.33	19314.64	122
_h6_2582	22458.76	18205.92	122
_h6_2583	21605.44	18693.96	122
_h6_2580	36947.75	27484.94	196739
_h6_2577	14062.15	12554.55	246266
_h6_2574	19741.16	17955.04	17609
_h6_2575	40985.26	30491.8	276789
_h6_2591	14927.47	25154.21	59450
_h6_2590	39123.76	29316.78	276789
_h6_2605	9607.88	26159.13	163408
_h6_2606	25014.44	23035.68	264362
_h6_2601	14884.26	25174.53	59450
_h6_2602	19765.9	18088.79	17609
_h6_2607	39062.35	29295.8	276789
_h6_2608	15095.52	13790.26	246266
_h6_2617	22747.31	19442.88	122
_h6_2616	19783.59	18278.88	17609
_h6_2615	18448.45	26670.91	243592
_h6_2613	22498.05	18155.28	122
_h6_2621	38959.48	29263.57	276789
_h6_2619	14760.34	25227.42	59450
_h6_2618	19703.04	19391.19	17609
_h6_2620	40163.2	29734.79	276789
_h6_2633	22697.8	19386.24	122
_h6_2631	19750.34	17996.98	17609
_h6_2638	44189.75	32238.22	317353
_h6_2641	19705.17	19197.8	17609
_h6_2643	14578.31	25293.04	59450
_h6_2658	40310.06	29856.7	276789
_h6_2656	38145.31	28757.42	196739
_h6_2655	32447.65	26143.93	189638
_h6_2659	22446.92	18432.36	122
_h6_2665	22417.03	18848.03	122
_h6_2666	32426.22	26178.86	189638
_h6_2664	22721.3	17619.98	122
_h6_2668	38208.64	28812.29	196739
_h6_2669	38249.01	28845.32	196739
_h6_2671	14404.93	12314.34	246266
_h6_2673	18484.22	24370.82	71609
_h6_2672	17012.15	24553.64	71609
_h6_2675	11220.99	24903.69	163408
_h6_2680	9746.9	26124.97	163408
_h6_2677	18703.96	16987.55	17609
_h6_2679	40680.05	30204.35	276789
_h6_2681	22468.31	18504.43	122
_h6_2686	13267.85	11629.25	246266
_h6_2688	22961.85	18655.96	122
_h6_2687	19825.24	17693.0	17609
_h6_2691	38173.47	28786.36	196739
_h6_2697	22491.0	18538.4	122
_h6_2696	16049.7	13324.63	268482
_h6_2699	38743.19	29176.25	276789
_h6_2709	13978.41	12205.49	246266
_h6_2703	14105.97	25371.15	59450
_h6_2701	13611.53	25334.1	59450
