id	x	y	group	color	size	metadata
_h6_3107	26706.74	13931.61	189638	8F00FF	30	regular
_h6_3104	28319.54	13583.22	276789	8B008B	30	regular
_h6_3105	26535.12	14023.1	189638	8F00FF	30	regular
_h6_3106	26651.3	16000.49	-1	000	10	regular
_h6_3103	29358.84	16203.06	-1	000	10	regular
_h6_3108	16773.92	15452.48	294192	560319	30	regular
_h6_3115	19430.76	18339.71	361920	E03C31	30	regular
_h6_3114	21246.0	21051.7	361920	E03C31	30	regular
_h6_3113	32584.97	13527.39	276789	8B008B	30	regular
_h6_3112	23094.38	18031.73	268482	B8860B	30	regular
_h6_3111	19221.32	16673.3	361920	E03C31	30	regular
_h6_3117	28809.8	13579.09	276789	8B008B	30	regular
_h6_3122	19573.62	16718.4	361920	E03C31	30	regular
_h6_3123	26124.23	16451.15	189638	8F00FF	30	regular
_h6_3124	29522.45	20589.54	-1	000	10	regular
_h6_3126	19667.95	20636.03	361920	E03C31	30	regular
_h6_3127	25800.45	18420.36	189638	8F00FF	30	regular
_h6_3129	26391.95	14639.04	189638	8F00FF	30	regular
_h6_3132	25789.71	17820.74	189638	8F00FF	30	regular
_h6_3131	22215.76	21137.29	399708	7FFFD4	30	regular
_h6_3130	31000.87	14092.42	276789	8B008B	30	regular
_h6_3139	32758.96	24961.52	506484	737000	30	regular
_h6_3138	22912.55	17976.56	268482	B8860B	30	regular
_h6_3133	34583.46	8736.84	-1	000	10	regular
_h6_3140	32461.54	14674.29	276789	8B008B	30	regular
_h6_5483	15280.81	25977.4	389804	008000	30	regular
_h6_3142	41280.07	15820.11	-1	000	10	regular
_h6_3148	32626.85	13515.52	276789	8B008B	30	regular
_h6_3149	17297.45	15421.99	294192	560319	30	regular
_h6_3145	27342.82	17095.93	189638	8F00FF	30	regular
_h6_3146	22309.8	16706.19	17609	4B5320	30	maxLifetime
_h6_3147	25767.62	18559.41	189638	8F00FF	30	regular
_h6_3153	6816.54	21359.19	-1	000	10	regular
_h6_4697	31975.34	17883.84	138195	EEDC82	30	regular
_h6_3151	35063.01	13287.42	443801	3D0C02	30	regular
_h6_3150	19495.37	22552.48	389804	008000	30	regular
_h6_3155	26302.19	15419.13	189638	8F00FF	30	regular
_h6_3450	26152.53	16554.91	189638	8F00FF	30	regular
_h6_3158	21694.31	10103.68	-1	000	10	regular
_h6_3157	17187.08	15428.15	294192	560319	30	regular
_h6_3156	29076.83	13620.69	276789	8B008B	30	regular
_h6_3162	26733.13	13922.46	189638	8F00FF	30	regular
_h6_3168	13320.4	28283.09	365706	7CB9E8	30	regular
_h6_3169	25852.92	14503.15	189638	8F00FF	30	regular
_h6_4364	19687.66	20663.83	361920	E03C31	30	regular
_h6_3171	27024.96	16780.19	189638	8F00FF	30	regular
_h6_3173	21997.05	18240.8	17609	4B5320	30	maxLifetime
_h6_3172	19756.3	16745.54	361920	E03C31	30	regular
_h6_3175	15585.83	25631.66	389804	008000	30	regular
_h6_3177	23371.5	14739.34	-1	000	10	regular
_h6_5114	41781.63	8873.1	443801	3D0C02	30	regular
_h6_3181	25802.45	18013.49	189638	8F00FF	30	regular
_h6_3184	19268.06	16449.21	361920	E03C31	30	regular
_h6_4018	35568.41	17296.83	-1	000	10	regular
_h6_3183	19286.58	18331.78	361920	E03C31	30	regular
_h6_3182	27381.9	17116.45	189638	8F00FF	30	regular
_h6_3186	26887.08	13871.43	189638	8F00FF	30	regular
_h6_3190	31673.95	13869.54	276789	8B008B	30	regular
_h6_3188	19393.96	18337.4	361920	E03C31	30	regular
_h6_3199	19194.69	17030.5	361920	E03C31	30	regular
_h6_3198	19552.06	20173.53	361920	E03C31	30	regular
_h6_3197	32319.54	13678.28	276789	8B008B	30	regular
_h6_3205	28590.4	13569.69	276789	8B008B	30	regular
_h6_3203	21998.85	18259.08	17609	4B5320	30	maxLifetime
_h6_3206	32159.69	18010.52	138195	EEDC82	30	regular
_h6_5343	23487.24	24536.19	-1	000	10	regular
_h6_3215	33088.52	13404.01	276789	8B008B	30	regular
_h6_3216	26287.54	14418.99	189638	8F00FF	30	regular
_h6_3217	32421.32	18083.13	138195	EEDC82	30	regular
_h6_3212	14579.09	14710.59	294192	560319	30	regular
_h6_3213	17248.18	19013.65	361920	E03C31	30	regular
_h6_3222	18883.59	18321.79	361920	E03C31	30	regular
_h6_3218	24732.3	20384.79	399708	7FFFD4	30	regular
_h6_3219	8045.41	26104.85	-1	000	10	regular
_h6_4867	41531.17	8930.85	443801	3D0C02	30	regular
_h6_3224	20203.61	18424.31	66505	CB4154	30	regular
_h6_3221	26139.04	16044.47	189638	8F00FF	30	regular
_h6_3220	20797.7	18621.84	268482	B8860B	30	regular
_h6_3223	29033.91	13612.61	276789	8B008B	30	regular
_h6_3211	19726.98	20915.33	361920	E03C31	30	regular
_h6_3227	13515.39	28160.09	365706	7CB9E8	30	regular
_h6_3226	19279.67	16462.31	361920	E03C31	30	regular
_h6_3229	22063.65	18723.41	268482	B8860B	30	regular
_h6_3232	21411.56	22198.01	-1	000	10	regular
_h6_3235	19150.48	16586.98	361920	E03C31	30	regular
_h6_3236	25806.22	18354.76	189638	8F00FF	30	regular
_h6_3237	21135.25	21042.47	361920	E03C31	30	regular
_h6_3238	22369.19	16868.18	17609	4B5320	30	maxLifetime
_h6_3239	32981.03	13427.34	276789	8B008B	30	regular
_h6_5085	21832.53	25713.48	-1	000	10	regular
_h6_3251	9763.85	26800.17	-1	000	10	regular
_h6_3243	29589.18	13770.2	276789	8B008B	30	regular
_h6_3241	26303.84	15353.06	189638	8F00FF	30	regular
_h6_3246	6920.3	20650.95	-1	000	10	regular
_h6_5001	40643.47	9835.94	443801	3D0C02	30	regular
_h6_3248	19750.87	21166.53	361920	E03C31	30	regular
_h6_3242	14986.25	26331.69	389804	008000	30	regular
_h6_3253	22058.58	19915.33	-1	000	10	regular
_h6_3254	20961.09	27883.56	-1	000	10	regular
_h6_3257	21995.46	18259.97	17609	4B5320	30	maxLifetime
_h6_3258	19761.99	20379.89	361920	E03C31	30	regular
_h6_3259	23089.45	18028.3	268482	B8860B	30	regular
_h6_3263	22129.83	29678.6	-1	000	10	regular
_h6_3270	30416.81	14118.59	276789	8B008B	30	regular
_h6_3271	22983.97	7442.78	312880	EF3038	30	regular
_h6_3269	22992.17	29104.14	-1	000	10	regular
_h6_3274	9735.77	20225.62	-1	000	10	regular
_h6_3273	6907.49	20860.62	-1	000	10	regular
_h6_3275	42174.21	15568.19	-1	000	10	regular
_h6_3279	14553.41	16941.27	-1	000	10	regular
_h6_3278	14316.07	28221.66	-1	000	10	regular
_h6_3276	27803.26	16961.42	189638	8F00FF	30	regular
_h6_3277	26956.09	17030.55	189638	8F00FF	30	regular
_h6_3294	26200.71	16649.16	189638	8F00FF	30	regular
_h6_4863	22783.29	22574.95	-1	000	10	regular
_h6_3291	18549.05	15644.24	361920	E03C31	30	regular
_h6_3292	24584.95	20658.13	399708	7FFFD4	30	regular
_h6_3293	12444.8	28627.85	365706	7CB9E8	30	regular
_h6_3289	28804.35	13581.88	276789	8B008B	30	regular
_h6_3288	27354.33	17632.98	189638	8F00FF	30	regular
_h6_3295	32414.73	15808.71	-1	000	10	regular
_h6_3296	11552.92	17567.18	-1	000	10	regular
_h6_3297	23084.53	18024.87	268482	B8860B	30	regular
_h6_3302	29442.48	24052.46	-1	000	10	regular
_h6_5654	44689.69	8996.37	527573	CC5500	30	regular
_h6_3306	32669.83	13503.81	276789	8B008B	30	regular
_h6_3311	18919.94	15942.76	361920	E03C31	30	regular
_h6_3310	19048.59	16096.72	361920	E03C31	30	regular
_h6_3313	32794.82	14739.06	276789	8B008B	30	regular
_h6_3312	26136.28	15958.77	189638	8F00FF	30	regular
_h6_3314	15194.87	26100.41	389804	008000	30	regular
_h6_3307	19155.32	16620.38	361920	E03C31	30	regular
_h6_3305	9646.84	12225.05	-1	000	10	regular
_h6_3308	16716.96	10722.55	-1	000	10	regular
_h6_3315	25330.1	19377.58	399708	7FFFD4	30	regular
_h6_3317	27487.62	16793.31	189638	8F00FF	30	regular
_h6_3320	12884.01	14926.43	294192	560319	30	regular
_h6_3321	19144.46	17520.91	361920	E03C31	30	regular
_h6_3325	18359.46	2175.29	-1	000	10	regular
_h6_3323	29303.84	13671.08	276789	8B008B	30	regular
_h6_3327	21866.17	18653.93	268482	B8860B	30	regular
_h6_3328	18818.71	22967.6	389804	008000	30	regular
_h6_3329	32896.83	13448.02	276789	8B008B	30	regular
_h6_3332	7253.42	19426.49	-1	000	10	regular
_h6_3333	14963.82	28615.15	-1	000	10	regular
_h6_3337	19096.51	18318.78	361920	E03C31	30	regular
_h6_3335	16001.76	19428.87	-1	000	10	regular
_h6_3334	29196.06	13646.21	276789	8B008B	30	regular
_h6_3341	19150.98	16592.49	361920	E03C31	30	regular
_h6_3343	42299.1	15834.52	-1	000	10	regular
_h6_3346	17904.03	14681.6	-1	000	10	regular
_h6_3344	25301.59	19411.46	399708	7FFFD4	30	regular
_h6_3349	21854.33	18666.83	268482	B8860B	30	regular
_h6_3342	16731.1	15451.7	294192	560319	30	regular
_h6_3347	24652.6	21501.37	399708	7FFFD4	30	regular
_h6_3345	29700.71	13816.52	276789	8B008B	30	regular
_h6_5339	42975.71	9445.67	-1	000	10	regular
_h6_3354	23303.89	17823.24	268482	B8860B	30	regular
_h6_3351	20246.36	16845.53	361920	E03C31	30	regular
_h6_3353	26231.8	15692.03	189638	8F00FF	30	regular
_h6_3357	29496.08	13734.41	276789	8B008B	30	regular
_h6_3359	31103.04	20037.17	-1	000	10	regular
_h6_3360	20863.38	27850.55	-1	000	10	regular
_h6_3361	26223.96	14357.45	189638	8F00FF	30	regular
_h6_3364	18877.9	18318.91	361920	E03C31	30	regular
_h6_3365	38036.59	11334.92	443801	3D0C02	30	regular
_h6_3366	23749.29	14374.51	-1	000	10	regular
_h6_3367	20829.22	16273.5	-1	000	10	regular
_h6_3362	12254.25	29724.95	-1	000	10	regular
_h6_3377	23142.98	18065.6	268482	B8860B	30	regular
_h6_3376	19655.93	20058.77	361920	E03C31	30	regular
_h6_3373	18974.98	22934.34	389804	008000	30	regular
_h6_3370	14713.57	28131.73	-1	000	10	regular
_h6_3368	29877.59	13898.09	276789	8B008B	30	regular
_h6_3369	36874.96	24759.71	-1	000	10	regular
_h6_3379	22398.78	9837.38	-1	000	10	regular
_h6_3378	25495.12	11873.42	-1	000	10	regular
_h6_3382	33213.21	13380.02	276789	8B008B	30	regular
_h6_3388	21921.04	17888.18	17609	4B5320	30	maxLifetime
_h6_3386	28070.41	17133.04	189638	8F00FF	30	regular
_h6_5494	7206.93	22698.31	507932	964B00	30	regular
_h6_3385	14544.33	28446.28	-1	000	10	regular
_h6_3391	22335.8	17106.84	17609	4B5320	30	maxLifetime
_h6_3390	29692.2	13809.37	276789	8B008B	30	regular
_h6_3393	16429.51	15429.55	294192	560319	30	regular
_h6_3392	19100.62	16471.81	361920	E03C31	30	regular
_h6_3394	25827.61	17435.59	189638	8F00FF	30	regular
_h6_3395	21320.09	21135.8	361920	E03C31	30	regular
_h6_3397	18744.33	10413.2	-1	000	10	regular
_h6_3396	19124.2	18209.77	361920	E03C31	30	regular
_h6_3399	18859.96	18320.43	361920	E03C31	30	regular
_h6_3398	25918.45	14456.01	189638	8F00FF	30	regular
_h6_3410	30006.58	13963.68	276789	8B008B	30	regular
_h6_5426	17856.87	16404.93	526121	800020	30	regular
_h6_3416	23587.45	16372.56	17609	4B5320	30	maxLifetime
_h6_3417	23133.37	18058.9	268482	B8860B	30	regular
_h6_3418	19111.76	16202.63	361920	E03C31	30	regular
_h6_3419	28133.57	17151.31	189638	8F00FF	30	regular
_h6_3423	20441.82	16880.75	361920	E03C31	30	regular
_h6_3422	29914.57	13920.6	276789	8B008B	30	regular
_h6_3421	29862.26	13894.0	276789	8B008B	30	regular
_h6_3420	7348.42	19095.46	-1	000	10	regular
_h6_3426	25566.07	19029.18	-1	000	10	regular
_h6_3427	23334.71	19259.24	-1	000	10	regular
_h6_3429	25079.84	16934.63	478212	CB4154	30	regular
_h6_3428	41446.63	15359.9	312704	DA3287	30	regular
_h6_3430	17552.18	15390.88	294192	560319	30	regular
_h6_3431	35786.4	22067.45	-1	000	10	regular
_h6_5478	33280.85	28753.87	508953	1B4D3E	30	regular
_h6_3433	20715.62	20955.79	361920	E03C31	30	regular
_h6_3434	22036.38	16507.99	17609	4B5320	30	maxLifetime
_h6_3445	12342.41	20266.58	-1	000	10	regular
_h6_3444	26274.04	15031.73	189638	8F00FF	30	regular
_h6_3447	18678.61	11467.23	-1	000	10	regular
_h6_3453	30871.81	14116.47	276789	8B008B	30	regular
_h6_3456	23149.7	18070.28	268482	B8860B	30	regular
_h6_3457	28206.28	17171.06	189638	8F00FF	30	regular
_h6_3454	20283.82	17644.35	66505	CB4154	30	regular
_h6_3466	23404.77	14698.71	-1	000	10	regular
_h6_3465	19844.5	18358.34	66505	CB4154	30	regular
_h6_3463	25069.41	21944.01	399708	7FFFD4	30	regular
_h6_3462	19083.06	19085.56	361920	E03C31	30	regular
_h6_3461	24438.34	22073.88	-1	000	10	regular
_h6_3460	22603.79	18518.06	268482	B8860B	30	regular
_h6_3464	33221.36	17719.13	-1	000	10	regular
_h6_3470	33123.81	13400.14	276789	8B008B	30	regular
_h6_3471	24818.6	20237.25	399708	7FFFD4	30	regular
_h6_3469	29819.03	13872.68	276789	8B008B	30	regular
_h6_3468	20869.74	16459.77	-1	000	10	regular
_h6_4832	18080.07	23213.62	389804	008000	30	regular
_h6_3475	12131.12	25618.47	-1	000	10	regular
_h6_3476	26260.58	14939.25	189638	8F00FF	30	regular
_h6_3472	23828.78	10460.46	-1	000	10	regular
_h6_3473	22181.31	18681.6	268482	B8860B	30	regular
_h6_3478	32214.31	13649.21	276789	8B008B	30	regular
_h6_3479	22098.92	9961.56	-1	000	10	regular
_h6_3481	9030.48	25944.42	-1	000	10	regular
_h6_3483	24949.92	19969.45	399708	7FFFD4	30	regular
_h6_3482	21304.99	17025.74	17609	4B5320	30	maxLifetime
_h6_3485	39333.02	12188.99	-1	000	10	regular
_h6_3484	13863.73	10909.38	-1	000	10	regular
_h6_3487	29726.42	13828.32	276789	8B008B	30	regular
_h6_3490	28655.79	17279.74	189638	8F00FF	30	regular
_h6_3489	21836.56	18686.75	268482	B8860B	30	regular
_h6_3496	29956.66	13938.29	276789	8B008B	30	regular
_h6_3494	30256.91	11002.44	-1	000	10	regular
_h6_3495	21858.38	18662.41	268482	B8860B	30	regular
_h6_3492	27474.53	17511.66	189638	8F00FF	30	regular
_h6_3502	25818.31	18217.17	189638	8F00FF	30	regular
_h6_3503	19097.34	18012.1	361920	E03C31	30	regular
_h6_3504	34365.74	13273.6	443801	3D0C02	30	regular
_h6_3505	29624.86	13788.34	276789	8B008B	30	regular
_h6_3508	21602.27	18714.27	268482	B8860B	30	regular
_h6_3509	30175.77	14048.99	276789	8B008B	30	regular
_h6_3513	20035.15	20632.73	361920	E03C31	30	regular
_h6_3512	29773.8	17282.35	-1	000	10	regular
_h6_3511	11818.04	8524.84	-1	000	10	regular
_h6_3516	19292.44	16475.11	361920	E03C31	30	regular
_h6_3517	21601.85	21429.83	-1	000	10	regular
_h6_4220	21241.3	3802.5	485148	FF007F	30	regular
_h6_3526	41456.23	15396.1	312704	DA3287	30	regular
_h6_3527	19483.95	22576.48	389804	008000	30	regular
_h6_3524	17044.49	29736.04	-1	000	10	regular
_h6_3525	38726.96	11901.29	-1	000	10	regular
_h6_3523	30297.12	14090.52	276789	8B008B	30	regular
_h6_3520	25551.55	5421.26	-1	000	10	regular
_h6_3521	34385.85	13276.83	443801	3D0C02	30	regular
_h6_3528	11867.14	28553.02	365706	7CB9E8	30	regular
_h6_3529	13111.7	14833.72	294192	560319	30	regular
_h6_3530	39311.05	24200.43	262965	FFD300	30	regular
_h6_3522	14610.34	26831.29	389804	008000	30	regular
_h6_5539	21108.26	16164.35	-1	000	10	regular
_h6_3535	32426.65	13821.82	276789	8B008B	30	regular
_h6_5150	21630.04	4496.46	485148	FF007F	30	regular
_h6_3537	29374.91	22224.12	-1	000	10	regular
_h6_3536	30622.97	23025.09	-1	000	10	regular
_h6_3539	9727.03	16275.09	-1	000	10	regular
_h6_3538	29774.36	13851.29	276789	8B008B	30	regular
_h6_3542	21330.88	17030.5	17609	4B5320	30	maxLifetime
_h6_3546	30220.02	14059.33	276789	8B008B	30	regular
_h6_3556	20599.35	27742.7	-1	000	10	regular
_h6_5499	14909.72	26434.69	389804	008000	30	regular
_h6_3554	19082.75	19061.99	361920	E03C31	30	regular
_h6_3553	6073.3	23731.83	-1	000	10	regular
_h6_3552	33022.04	18582.68	138195	EEDC82	30	regular
_h6_3551	26311.1	14364.88	189638	8F00FF	30	regular
_h6_3550	30313.52	14091.99	276789	8B008B	30	regular
_h6_3559	29165.84	24029.12	-1	000	10	regular
_h6_3558	29812.13	17272.47	-1	000	10	regular
_h6_3562	24220.01	14018.63	-1	000	10	regular
_h6_3563	9062.03	25973.87	-1	000	10	regular
_h6_3560	15507.2	25989.11	389804	008000	30	regular
_h6_3561	30220.88	14063.16	276789	8B008B	30	regular
_h6_3566	24641.93	11116.01	-1	000	10	regular
_h6_5058	40101.3	10309.05	443801	3D0C02	30	regular
_h6_3564	19432.34	18213.49	361920	E03C31	30	regular
_h6_3565	16324.65	25084.21	389804	008000	30	regular
_h6_3568	38336.86	11078.97	443801	3D0C02	30	regular
_h6_3580	25132.53	21028.67	399708	7FFFD4	30	regular
_h6_3581	33694.04	13316.74	276789	8B008B	30	regular
_h6_3582	19181.73	16372.97	361920	E03C31	30	regular
_h6_3575	25209.08	22616.28	399708	7FFFD4	30	regular
_h6_3574	22530.39	20866.05	399708	7FFFD4	30	regular
_h6_3577	36919.03	23217.46	-1	000	10	regular
_h6_3576	40922.0	17918.76	-1	000	10	regular
_h6_3571	33167.43	13388.25	276789	8B008B	30	regular
_h6_3573	25073.3	16926.86	478212	CB4154	30	regular
_h6_3588	18743.09	23004.96	389804	008000	30	regular
_h6_3589	26339.21	14274.68	189638	8F00FF	30	regular
_h6_3583	25806.42	17986.58	189638	8F00FF	30	regular
_h6_3584	13065.84	14855.56	294192	560319	30	regular
_h6_3593	19184.32	16408.03	361920	E03C31	30	regular
_h6_3592	32971.46	18505.72	138195	EEDC82	30	regular
_h6_3591	33173.83	18815.87	138195	EEDC82	30	regular
_h6_3590	18433.62	18546.74	361920	E03C31	30	regular
_h6_3599	22598.21	18520.27	268482	B8860B	30	regular
_h6_3601	25135.28	19648.24	399708	7FFFD4	30	regular
_h6_3610	26484.86	14069.4	189638	8F00FF	30	regular
_h6_3611	22136.61	18712.89	268482	B8860B	30	regular
_h6_3609	30617.93	14142.87	276789	8B008B	30	regular
_h6_3617	26113.76	16615.55	189638	8F00FF	30	regular
_h6_3612	17004.5	29711.66	-1	000	10	regular
_h6_3613	26124.85	16188.58	189638	8F00FF	30	regular
_h6_3614	13358.8	28299.14	365706	7CB9E8	30	regular
_h6_3618	22662.62	24128.42	-1	000	10	regular
_h6_3619	23286.65	17830.54	268482	B8860B	30	regular
_h6_3621	19061.2	18541.05	361920	E03C31	30	regular
_h6_3620	21076.83	18637.39	268482	B8860B	30	regular
_h6_3623	37825.15	14623.88	-1	000	10	regular
_h6_3631	23698.87	10513.56	-1	000	10	regular
_h6_3634	23471.53	21349.14	399708	7FFFD4	30	regular
_h6_3632	33418.41	7998.84	-1	000	10	regular
_h6_3633	18598.3	23043.86	389804	008000	30	regular
_h6_3625	19101.2	18006.4	361920	E03C31	30	regular
_h6_3624	18398.38	18563.87	361920	E03C31	30	regular
_h6_3627	23127.96	18262.89	268482	B8860B	30	regular
_h6_3630	25752.56	18637.1	189638	8F00FF	30	regular
_h6_3636	31095.79	14068.79	276789	8B008B	30	regular
_h6_3645	26548.78	13985.15	189638	8F00FF	30	regular
_h6_3644	29301.93	19660.78	-1	000	10	regular
_h6_3643	29746.26	21629.84	-1	000	10	regular
_h6_3642	18507.05	23067.53	389804	008000	30	regular
_h6_3641	25839.99	11929.12	-1	000	10	regular
_h6_3640	33741.97	17620.97	-1	000	10	regular
_h6_3649	15104.16	14937.61	294192	560319	30	regular
_h6_3654	15753.0	9541.08	-1	000	10	regular
_h6_3655	18462.19	18527.21	361920	E03C31	30	regular
_h6_3656	20272.53	20773.4	361920	E03C31	30	regular
_h6_3661	22441.08	21199.09	399708	7FFFD4	30	regular
_h6_3660	35420.28	9026.69	-1	000	10	regular
_h6_3663	22828.29	22777.97	-1	000	10	regular
_h6_3662	19149.12	17506.95	361920	E03C31	30	regular
_h6_3658	31051.3	14080.33	276789	8B008B	30	regular
_h6_3666	20444.91	28687.06	-1	000	10	regular
_h6_3672	32392.46	13585.97	276789	8B008B	30	regular
_h6_3673	27670.62	4538.73	-1	000	10	regular
_h6_3670	27561.76	16799.82	189638	8F00FF	30	regular
_h6_3676	10140.9	25819.95	-1	000	10	regular
_h6_3677	33613.79	17635.27	-1	000	10	regular
_h6_3674	18613.6	13291.01	-1	000	10	regular
_h6_3675	35467.35	13295.5	443801	3D0C02	30	regular
_h6_3669	26608.62	13994.6	189638	8F00FF	30	regular
_h6_3665	39371.56	12216.69	-1	000	10	regular
_h6_3664	21821.94	18721.0	268482	B8860B	30	regular
_h6_3667	23604.2	16367.46	17609	4B5320	30	maxLifetime
_h6_3671	19156.05	16627.34	361920	E03C31	30	regular
_h6_3687	30516.26	14136.74	276789	8B008B	30	regular
_h6_3689	18406.44	18562.91	361920	E03C31	30	regular
_h6_3690	17085.63	29758.92	-1	000	10	regular
_h6_3691	9933.03	20407.22	-1	000	10	regular
_h6_3693	25840.71	17434.76	189638	8F00FF	30	regular
_h6_3692	11387.56	28630.03	365706	7CB9E8	30	regular
_h6_3700	33295.44	19005.6	138195	EEDC82	30	regular
_h6_3701	28919.34	17235.7	-1	000	10	regular
_h6_3694	30899.32	14114.63	276789	8B008B	30	regular
_h6_3695	21782.76	25896.3	-1	000	10	regular
_h6_3696	36291.37	13080.45	443801	3D0C02	30	regular
_h6_3697	22402.57	16979.23	17609	4B5320	30	maxLifetime
_h6_3698	26636.25	13941.1	189638	8F00FF	30	regular
_h6_3702	21833.01	18699.13	268482	B8860B	30	regular
_h6_3703	17561.05	29945.16	-1	000	10	regular
_h6_3704	31284.58	14009.41	276789	8B008B	30	regular
_h6_3708	13784.53	14731.7	294192	560319	30	regular
_h6_3717	23257.61	17841.22	268482	B8860B	30	regular
_h6_3713	24376.23	20895.04	399708	7FFFD4	30	regular
_h6_3715	32590.64	13529.17	276789	8B008B	30	regular
_h6_3714	18292.92	18619.07	361920	E03C31	30	regular
_h6_3716	35221.61	13292.12	443801	3D0C02	30	regular
_h6_3723	32426.22	13837.15	276789	8B008B	30	regular
_h6_3725	17732.4	29978.5	-1	000	10	regular
_h6_3724	14251.55	14642.86	294192	560319	30	regular
_h6_4718	39304.17	10634.01	443801	3D0C02	30	regular
_h6_3721	26715.39	13880.51	189638	8F00FF	30	regular
_h6_3729	26130.4	16476.18	189638	8F00FF	30	regular
_h6_3732	17974.9	23254.13	389804	008000	30	regular
_h6_3728	36173.46	22438.07	-1	000	10	regular
_h6_3734	21493.12	18689.66	268482	B8860B	30	regular
_h6_3727	24085.03	21116.18	399708	7FFFD4	30	regular
_h6_3731	26544.29	14089.28	189638	8F00FF	30	regular
_h6_5538	43745.63	8101.52	-1	000	10	regular
_h6_3736	27561.37	16796.47	189638	8F00FF	30	regular
_h6_3735	23576.64	21325.86	399708	7FFFD4	30	regular
_h6_3738	34953.56	13290.78	443801	3D0C02	30	regular
_h6_3737	32755.35	13487.62	276789	8B008B	30	regular
_h6_3747	29017.55	13606.18	276789	8B008B	30	regular
_h6_3744	11708.52	28304.36	365706	7CB9E8	30	regular
_h6_3745	19530.42	20116.75	361920	E03C31	30	regular
_h6_3743	12673.18	15041.38	294192	560319	30	regular
_h6_3740	18179.09	18665.55	361920	E03C31	30	regular
_h6_3742	22918.45	25516.02	-1	000	10	regular
_h6_5092	41291.05	8923.49	443801	3D0C02	30	regular
_h6_3746	13610.33	5561.57	-1	000	10	regular
_h6_3741	25793.59	18462.43	189638	8F00FF	30	regular
_h6_3758	35923.52	13227.32	443801	3D0C02	30	regular
_h6_3757	31241.74	14023.16	276789	8B008B	30	regular
_h6_3763	18202.96	18658.09	361920	E03C31	30	regular
_h6_3774	22929.25	18050.35	268482	B8860B	30	regular
_h6_3779	31852.68	13790.92	276789	8B008B	30	regular
_h6_3778	12680.79	13391.99	-1	000	10	regular
_h6_3780	13359.13	23284.37	-1	000	10	regular
_h6_3765	12996.99	14886.04	294192	560319	30	regular
_h6_3766	26514.79	12986.63	189638	8F00FF	30	regular
_h6_3767	26713.5	13722.13	189638	8F00FF	30	regular
_h6_3768	29589.25	22836.98	-1	000	10	regular
_h6_3769	27115.22	17047.24	189638	8F00FF	30	regular
_h6_3773	35612.17	13853.34	-1	000	10	regular
_h6_3772	18007.28	29997.14	-1	000	10	regular
_h6_3771	23131.5	21117.82	399708	7FFFD4	30	regular
_h6_3788	18634.45	23018.5	389804	008000	30	regular
_h6_3782	30686.55	17390.17	138195	EEDC82	30	regular
_h6_3786	23019.94	7968.22	312880	EF3038	30	regular
_h6_3787	19313.3	6036.16	-1	000	10	regular
_h6_3784	19284.14	16496.96	361920	E03C31	30	regular
_h6_3783	35518.87	13293.5	443801	3D0C02	30	regular
_h6_3801	21710.34	17101.55	17609	4B5320	30	maxLifetime
_h6_3800	26650.23	13486.6	189638	8F00FF	30	regular
_h6_3799	19559.57	20153.38	361920	E03C31	30	regular
_h6_3798	31896.11	13769.11	276789	8B008B	30	regular
_h6_3805	10418.97	26840.22	-1	000	10	regular
_h6_3804	11453.39	27736.81	365706	7CB9E8	30	regular
_h6_3803	6842.98	21058.81	-1	000	10	regular
_h6_3807	19210.22	16530.43	361920	E03C31	30	regular
_h6_3809	14784.55	26588.37	389804	008000	30	regular
_h6_3808	40959.9	9530.88	443801	3D0C02	30	regular
_h6_3811	33372.23	13356.25	276789	8B008B	30	regular
_h6_3812	39018.75	23811.17	262965	FFD300	30	regular
_h6_3813	32040.04	13718.1	276789	8B008B	30	regular
_h6_3810	26614.5	18420.01	-1	000	10	regular
_h6_3816	22784.8	14621.67	-1	000	10	regular
_h6_3817	28435.07	10003.7	-1	000	10	regular
_h6_3822	19112.68	22872.05	389804	008000	30	regular
_h6_3819	18730.65	23011.85	389804	008000	30	regular
_h6_3827	39560.68	12377.09	-1	000	10	regular
_h6_3826	12729.01	26829.95	-1	000	10	regular
_h6_3825	42298.02	16055.53	465743	0D98BA	30	regular
_h6_3824	15505.84	15850.71	-1	000	10	regular
_h6_3823	24909.48	8805.54	229603	DA8A67	30	regular
_h6_3835	14997.09	26319.6	389804	008000	30	regular
_h6_3852	30755.69	9343.91	-1	000	10	regular
_h6_3850	15338.42	22756.95	413541	568203	30	regular
_h6_3851	34421.1	17571.68	-1	000	10	regular
_h6_3844	35468.37	13871.49	-1	000	10	regular
_h6_3849	25403.75	22771.34	399708	7FFFD4	30	regular
_h6_3843	32489.28	13555.47	276789	8B008B	30	regular
_h6_3842	19054.82	16083.34	361920	E03C31	30	regular
_h6_3845	25157.52	29023.54	-1	000	10	regular
_h6_3847	25501.33	19136.34	399708	7FFFD4	30	regular
_h6_3846	21427.54	22902.46	-1	000	10	regular
_h6_3848	38063.41	23494.14	262965	FFD300	30	regular
_h6_3856	18645.73	23031.55	389804	008000	30	regular
_h6_3854	21494.0	18693.24	268482	B8860B	30	regular
_h6_3870	34971.02	20632.18	-1	000	10	regular
_h6_3871	18731.13	22999.36	389804	008000	30	regular
_h6_3872	17007.49	24281.0	389804	008000	30	regular
_h6_3873	21796.4	26041.64	-1	000	10	regular
